study,domain,sub_domain,source,table_name,variable,label,has_skip_logic,sensitivity,plab_facet,plab_subfacet,alexsa_facet,nobs_00mo,nobs_12mo,nobs_24mo,nobs_36mo,nobs_48mo,nobs_60mo,nobs_72mo
Core,Substance Use,SU Attitude,Youth,su_y_itu,su_y_itu__mj_001,Have you ever been curious about trying marijuana?,yes,not sensitive,substance use,cognitions,_none_,6291,8477,7113,7547,8659,7774,4025
Core,Substance Use,SU Attitude,Youth,su_y_itu,su_y_itu__mj_002,Do you think you will try marijuana soon?,yes,not sensitive,substance use,cognitions,_none_,6340,8521,7132,7537,8603,7723,3967
Core,Substance Use,SU Attitude,Youth,su_y_itu,su_y_itu__mj_003,"If one of your best friends were to offer you marijuana, would you try it?",yes,not sensitive,substance use,cognitions,peer pressure susceptibility,6373,8602,7155,7552,8611,7695,3966
Core,Substance Use,SU Attitude,Youth,su_y_itu,su_y_itu__nic_001,"Have you ever been curious about using a tobacco product such as cigarettes, e-cigarettes, hookah, or cigars?",yes,not sensitive,substance use,cognitions,tobacco - projected tobacco use,10499,10255,6991,0,0,0,0
Core,Substance Use,SU Attitude,Youth,su_y_itu,su_y_itu__nic_002,Do you think you will try a tobacco product soon?,yes,not sensitive,substance use,cognitions,tobacco - projected tobacco use,10676,10334,7055,0,0,0,0
Core,Substance Use,SU Attitude,Youth,su_y_itu,su_y_itu__nic_003,"If one of your best friends were to offer you a tobacco product, would you try it?",yes,not sensitive,substance use,cognitions,peer pressure susceptibility,10806,10481,7108,0,0,0,0
Core,Substance Use,SU Patterns,Youth,su_y_mypi,su_y_mypi__school_001,"What grade are you in now? If it is summer and the school year has ended, what grade will you be starting in the fall?",no,not sensitive,school,not applicable,_none_,0,0,0,0,0,0,0
Core,Physical Health,Sleep,Parent,ph_p_sds,ph_p_sds__da_001,You have observed the child sleepwalking.,no,not sensitive,physical health,sleep,_none_,11863,11198,10876,10168,9468,8651,4965
Core,Physical Health,Sleep,Parent,ph_p_sds,ph_p_sds__da_002,"The child wakes from sleep screaming or confused so you cannot seem to get through to them, but has no memory of these events the next morning.",no,not sensitive,physical health,sleep,_none_,11863,11198,10876,10168,9468,8647,4966
Core,Physical Health,Sleep,Parent,ph_p_sds,ph_p_sds__da_003,The child has nightmares which they don't remember the next day.,no,not sensitive,physical health,sleep,_none_,11863,11198,10876,10167,9468,8605,4793
Core,Physical Health,Sleep,Parent,ph_p_sds,ph_p_sds__dims_003,The child goes to bed reluctantly.,no,not sensitive,physical health,sleep,_none_,11863,11198,10876,10167,9468,8649,4955
Core,Physical Health,Sleep,Parent,ph_p_sds,ph_p_sds__dims_004,The child has difficulty getting to sleep at night.,no,not sensitive,physical health,sleep,_none_,11863,11198,10876,10167,9468,8637,4908
Core,Physical Health,Sleep,Parent,ph_p_sds,ph_p_sds__dims_005,The child feels anxious or afraid when falling asleep.,no,not sensitive,physical health,sleep,_none_,11863,11198,10876,10167,9468,8634,4900
Core,Physical Health,Sleep,Parent,ph_p_sds,ph_p_sds__dims_006,The child wakes up more than twice per night.,no,not sensitive,physical health,sleep,_none_,11863,11198,10876,10166,9468,8584,4786
Core,Physical Health,Sleep,Parent,ph_p_sds,ph_p_sds__dims_007,"After waking up in the night, the child has difficulty to fall asleep again.",no,not sensitive,physical health,sleep,_none_,11863,11198,10876,10166,9468,8584,4798
Core,Physical Health,Sleep,Parent,ph_p_sds,ph_p_sds__does_001,The child is unusuallly difficult to wake up in the morning.,no,not sensitive,physical health,sleep,_none_,11862,11198,10876,10168,9468,8655,4973
Core,Physical Health,Sleep,Parent,ph_p_sds,ph_p_sds__does_002,The child awakes in the morning feeling tired.,no,not sensitive,physical health,sleep,_none_,11863,11198,10876,10168,9468,8648,4953
Core,Physical Health,Sleep,Parent,ph_p_sds,ph_p_sds__does_003,The child feels unable to move when waking up in the morning.,no,not sensitive,physical health,sleep,_none_,11863,11198,10876,10168,9468,8627,4904
Core,Physical Health,Sleep,Parent,ph_p_sds,ph_p_sds__does_004,The child experiences daytime sleepiness.,no,not sensitive,physical health,sleep,_none_,11863,11198,10876,10168,9468,8638,4940
Core,Physical Health,Sleep,Parent,ph_p_sds,ph_p_sds__does_005,The child falls asleep suddenly in inappropriate situations.,no,not sensitive,physical health,sleep,_none_,11863,11198,10876,10168,9468,8651,4959
Core,Physical Health,Sleep,Parent,ph_p_sds,ph_p_sds__hyphy_001,The child sweats excessively while falling asleep.,no,not sensitive,physical health,sleep,_none_,11863,11198,10876,10167,9468,8604,4844
Core,Physical Health,Sleep,Parent,ph_p_sds,ph_p_sds__hyphy_002,The child sweats excessively during the night.,no,not sensitive,physical health,sleep,_none_,11863,11198,10876,10166,9468,8607,4859
Core,Physical Health,Sleep,Parent,ph_p_sds,ph_p_sds__sbd_001,The child has difficulty in breathing during the night.,no,not sensitive,physical health,sleep,_none_,11863,11198,10876,10166,9468,8625,4885
Core,Physical Health,Sleep,Parent,ph_p_sds,ph_p_sds__sbd_002,The child gasps for breaths or is unable to breathe during sleep.,no,not sensitive,physical health,sleep,_none_,11863,11198,10876,10167,9468,8627,4892
Core,Physical Health,Sleep,Parent,ph_p_sds,ph_p_sds__sbd_003,The child snores.,no,not sensitive,physical health,sleep,_none_,11863,11198,10876,10167,9468,8627,4903
Core,Physical Health,Sleep,Parent,ph_p_sds,ph_p_sds__swtd_001,The child startles or jerks parts of the body while falling asleep.,no,not sensitive,physical health,sleep,_none_,11863,11198,10876,10167,9468,8581,4779
Core,Physical Health,Sleep,Parent,ph_p_sds,ph_p_sds__swtd_002,The child shows repetitive actions such as rocking or head banging while falling asleep.,no,not sensitive,physical health,sleep,_none_,11836,11182,10875,10167,9468,8643,4926
Core,Physical Health,Sleep,Parent,ph_p_sds,ph_p_sds__swtd_003,The child experiences vivid dream-like scenes while falling asleep.,no,not sensitive,physical health,sleep,_none_,11863,11198,10876,10167,9468,8527,4622
Core,Physical Health,Sleep,Parent,ph_p_sds,ph_p_sds__swtd_004,The child has frequent twitching or jerking of legs while asleep or often changes position during the night or kicks the covers off the bed.,no,not sensitive,physical health,sleep,_none_,11863,11198,10876,10166,9468,8578,4774
Core,Physical Health,Sleep,Parent,ph_p_sds,ph_p_sds__swtd_005,You have observed the child talking in their sleep.,no,not sensitive,physical health,sleep,_none_,11863,11198,10876,10168,9468,8646,4957
Core,Physical Health,Sleep,Parent,ph_p_sds,ph_p_sds__swtd_006,The child grinds their teeth during sleep.,no,not sensitive,physical health,sleep,_none_,11863,11198,10876,10168,9468,8596,4818
Core,Physical Health,Sex,Parent,ph_p_sex,ph_p_sex__so__kbi_001,Is your child gay? [Cross-listed: mh_p_kbi__so_001],yes,not sensitive,identities,sexual orientation,_none_,11757,11119,10815,10147,9423,8589,0
Core,Physical Health,Sleep,Youth,ph_y_mctq,ph_y_mctq__fd_002,Free Days: I actually start trying to fall asleep at: What part of the day?,no,not sensitive,physical health,sleep,_none_,0,0,10944,10420,9653,8848,5033
Core,Physical Health,Sleep,Youth,ph_y_mctq,ph_y_mctq__fd_004,"Free Days: After falling asleep, I wake up ____ times during the night.",no,not sensitive,physical health,sleep,_none_,0,0,10944,10420,9653,8848,5033
Core,Physical Health,Sleep,Youth,ph_y_mctq,ph_y_mctq__fd_005,Free Days: I wake up at: What part of the day?,no,not sensitive,physical health,sleep,_none_,0,0,10944,10420,9653,8848,5033
Core,Physical Health,Sleep,Youth,ph_y_mctq,ph_y_mctq__fd_007,"On free days, I wake up by using an alarm clock or my parents wake me up.",no,not sensitive,physical health,sleep,_none_,0,0,10944,10420,9653,8848,5032
Core,Physical Health,Sleep,Youth,ph_y_mctq,ph_y_mctq__fd_008,"On free days, are you able to freely choose your bed time and wake-up time?",yes,not sensitive,physical health,sleep,_none_,0,0,10944,10420,9653,8848,5033
Core,Physical Health,Sleep,Youth,ph_y_mctq,ph_y_mctq__school_001,Do you go to school on a regular basis?,yes,not sensitive,physical health,sleep,_none_,0,0,10937,10411,9643,8837,5021
Core,Physical Health,Sleep,Youth,ph_y_mctq,ph_y_mctq__school_001__01,I go to school on _____ day(s) per week.,yes,not sensitive,physical health,sleep,_none_,0,0,10944,10419,9653,8829,4972
Core,Physical Health,Sleep,Youth,ph_y_mctq,ph_y_mctq__school_002,My usual school schedule starts at: What part of the day?,yes,not sensitive,physical health,sleep,_none_,0,0,10944,10420,9654,8848,5033
Core,Physical Health,Sleep,Youth,ph_y_mctq,ph_y_mctq__school_003,I leave the house to go to school in the morning at: What part of the day?,yes,not sensitive,physical health,sleep,_none_,0,0,10944,10420,9654,8848,5033
Core,Physical Health,Sleep,Youth,ph_y_mctq,ph_y_mctq__sd_001,School Days: I go to bed at: What part of the day?,no,not sensitive,physical health,sleep,_none_,0,0,10944,10420,9653,8850,5033
Core,Physical Health,Sleep,Youth,ph_y_mctq,ph_y_mctq__sd_002,School Days: I actually start trying to fall asleep at: What part of the day?,no,not sensitive,physical health,sleep,_none_,0,0,10944,10420,9653,8849,5033
Core,Physical Health,Sleep,Youth,ph_y_mctq,ph_y_mctq__sd_004,"School Days: After falling asleep, I wake up ____ times during the night.",no,not sensitive,physical health,sleep,_none_,0,0,10944,10420,9654,8848,5033
Core,Physical Health,Sleep,Youth,ph_y_mctq,ph_y_mctq__sd_005,School Days: I wake up at: What part of the day?,no,not sensitive,physical health,sleep,_none_,0,0,10944,10420,9654,8849,5033
Core,Physical Health,Sleep,Youth,ph_y_mctq,ph_y_mctq__sd_006,School Days: After _________ minutes I get up.,no,not sensitive,physical health,sleep,_none_,0,0,10944,10420,9654,8849,5032
Core,Physical Health,Sleep,Youth,ph_y_mctq,ph_y_mctq__sd_007,"School Days: On school days, I wake up by using an alarm clock or my parents wake me up",yes,not sensitive,physical health,sleep,_none_,0,0,10944,10420,9654,8849,5033
Core,Physical Health,Sleep,Youth,ph_y_mctq,ph_y_mctq__sd_007__01,School Days: I regularly wake up BEForE the alarm rings:,yes,not sensitive,physical health,sleep,_none_,0,0,9496,9111,8847,8182,4700
Core,Physical Health,Medical,Youth,ph_y_meds,ph_y_meds_001,Did you take any medication in the past year?,yes,maybe sensitive,physical health,pain/illness/injury,_none_,0,0,0,0,0,0,4848
Core,Physical Health,Physical Activity,Youth,ph_y_pa,ph_y_pa_001,"During the past 7 days, on how many days were you physically active for a total of at least 60 minutes per day?",no,not sensitive,physical health,exercise,_none_,11840,0,10943,10417,9652,0,5030
Core,Physical Health,Physical Activity,Youth,ph_y_pa,ph_y_pa_003,"In an average week when you are in school, on how many days do you go to physical education class?",yes,not sensitive,physical health,exercise,_none_,11836,0,10942,10418,9654,0,5032
Core,Physical Health,Puberty,Youth,ph_y_pds,ph_y_pds_001,Would you say that your growth in height:,yes,not sensitive,physical health,puberty,_none_,7349,9883,10790,10311,9600,8795,5007
Core,Physical Health,Puberty,Youth,ph_y_pds,ph_y_pds_002,"And how about the growth of your body hair? (""Body hair"" means hair any place other than your head, such as under your arms) Would you say that your body hair growth:",yes,not sensitive,physical health,puberty,_none_,11173,10728,10675,10211,9520,8759,4989
Core,Physical Health,Puberty,Youth,ph_y_pds,ph_y_pds_003,"Have you noticed any skin changes, especially pimples?",yes,not sensitive,physical health,puberty,_none_,10204,10660,10815,10330,9587,8797,5004
Core,Physical Health,Puberty,Youth,ph_y_pds,ph_y_pds__f_001,Have you noticed that your breasts have begun to grow?,yes,maybe sensitive,physical health,puberty,_none_,4598,4948,4979,4768,4446,4138,2360
Core,Physical Health,Medical,Youth,ph_y_pq,ph_y_pq_001,"Over the past month, have you had any aches or pains in your body?",no,not sensitive,physical health,pain/illness/injury,_none_,0,0,10909,10375,9619,0,5014
Core,Physical Health,Medical,Youth,ph_y_rq,ph_y_rq_001,Have you ever had wheezing or whistling in the chest at any time in the past?,yes,not sensitive,physical health,pain/illness/injury,_none_,0,0,0,0,9287,8448,4840
